Sale ID,Order ID,Invoice Number,Transaction Date,Transaction Time,Sales Channel,Customer ID,Product ID,Product Name,SKU,Quantity Sold,Price per Unit,Total Sale Amount
VWZK42WA,HGEGG7J8UW,TP5ZR8KL,2024-03-13 03:59:50,02:23:23,Mobile,5FZSTT2Q,XU84DYX8,Choose Book,2W7J9Z2JQZ6K,3,199.31,597.93
ZU2Y6C9Y,EHO1GWN2ZX,FHGHKR4T,2024-09-14 03:59:50,05:15:55,Online,L5RIW406,8DMIOBEO,Especially Could,RBV4BE05VJ9A,6,467.99,2807.94
BF2GKP6C,H1TYA92QPD,XP13TGMV,2022-04-04 03:59:50,17:42:25,Mobile,3EEVIWA7,COCWL2TV,Soldier Raise,QO9RD50T8IUX,10,310.73,3107.3
6ZXKUMM4,D82LV6QXFC,H7M990Q8,2023-09-04 03:59:50,20:00:34,Online,REJIVD92,Y9TEJ19Y,Open Share,E6GA89GBDMZM,8,384.31,3074.48
XA951H8Y,K5JIJSELU9,OMEU357O,2021-07-01 03:59:50,06:43:39,Online,TICYAGU8,KJ9EHGAF,Animal Part,YTPB109M1SFW,8,13.81,110.48
9C5LC6CO,69ZITX4JT2,ZU2GIG0F,2020-01-07 03:59:50,05:57:36,In-store,CS0GIQQM,VT63SYTN,Yourself Leg,M1XRRF6SAFS9,2,491.8,983.6
NWYGYTX5,JDHR4WHV9M,RMYIBY7K,2021-04-29 03:59:50,16:31:30,In-store,J4X0N3AF,INAIA4DT,Everything Economic,5X4GKI6C83K4,5,435.92,2179.6
V0TZXY5E,CBWI4M0VUL,ODQS1IIG,2024-03-27 03:59:50,20:16:35,Online,UIWS4KWT,CGSEAUWP,Military Success,HMZ5HK6XYY9H,9,117.78,1060.02
YM9NZENF,LGVG069CPH,6NTHCV7J,2022-07-20 03:59:50,09:33:46,Mobile,DP8NCC6Z,04E2FG0P,Even Interest,94LWJ1IY1OR5,5,485.53,2427.65
HRDD8WRK,LY2ZSYJT0U,TZW75PSO,2020-12-16 03:59:50,07:44:46,Mobile,UMFF21P6,KU77DMY4,Where Door,EMB9CSD2EK3Y,7,295.86,2071.02
RNR10EN5,TI023EZ7XE,M8XEZAL1,2022-01-23 03:59:50,14:18:07,Mobile,8WFQWLHY,KU77DMY4,Where Door,EMB9CSD2EK3Y,7,295.86,2071.02
CHVD9TYX,Y31UAZL8EE,4WR1TG6W,2023-07-06 03:59:50,05:56:56,In-store,AIQVSOD6,JH0AUTVD,Seat Similar,GM75YSEG6C2I,8,375.67,3005.36
TXS0GMDP,XQN6GKY2ZE,8B51M3H0,2019-10-12 03:59:50,17:32:03,Online,FWFG2SYM,R18E9PJ7,Wind Research,47QAYB40G65B,10,256.33,2563.3
5G6PUNDI,4Q7UGTG98U,VQSC1OIU,2022-11-05 03:59:50,21:46:12,Online,J29P09I9,5HE3Q3BV,Note Radio,3F9ZTYM398K3,1,355.18,355.18
K4ICTVLU,K5GYRT53SA,QNVMJVG6,2022-08-18 03:59:50,22:57:56,Online,JJ6RVHHQ,TXP5D80T,Wife Push,5QVAXDO88TFL,4,318.13,1272.52
UFWU202B,DW2NQ4KFR5,LHTGL6BI,2023-03-12 03:59:50,19:49:03,Mobile,CAZFNX9I,F6EY8TE6,Size Speech,STYUP5YYSLFO,5,336.2,1681
SLUCEQ99,NYCOI80UR5,V0KIL21I,2024-02-13 03:59:50,00:58:28,Online,866RXY2N,7XUO9JII,Serve Natural,XIOGRLWWBU1R,10,297.91,2979.1
3HGXN7P0,Y5RH4OBWWV,9GHAR41S,2023-06-10 03:59:50,21:37:08,Mobile,KMAWSJXM,DIAHQB0O,Write Tonight,NK9R43N87TAK,2,345.88,691.76
F8MT2Y1Q,FNEF8LNX3P,BHNUN4WJ,2024-06-12 03:59:50,14:05:20,In-store,9UWGGY2Q,B9CDDK35,Sense Others,ZJZPJVCBMEPQ,4,26.24,104.96
QCIZLZJD,JH2IEWBKWP,WE0IED3W,2024-04-18 03:59:50,18:53:40,Mobile,JR7OOFMS,1ILJNCPB,Wish Not,EFXFG6KQHKRI,2,259.64,519.28
8X42DTON,YYR9LDN4GO,FB24COF2,2023-10-26 03:59:50,01:41:34,In-store,9JLCIA0E,H6YDNS96,Recent Eye,UAWRT5O02YVI,10,100.25,1002.5
JJBZW5SN,0QIR7DK0L1,56PTUNP9,2023-03-28 03:59:50,06:18:22,Online,ZW22JSTI,0UYC7WOT,We Painting,71D5C9TC6PM9,3,472.22,1416.66
FHQT27Y2,499LBOX4JS,R0I3S9GJ,2019-11-03 03:59:50,16:36:41,In-store,BPDRBA44,9LIFILGS,Seek Election,33GEF07HTJ7Z,6,380.09,2280.54
P47EZ8VK,4TZTPA2F0X,5D9Z5WTN,2024-03-10 03:59:50,17:26:28,In-store,AKFAM03Q,2AO3L1J1,Southern Kid,V0WPQBSCGS2B,2,205.47,410.94
DIWGW10J,UIVZZPDL58,ZIAH7D8D,2020-03-13 03:59:50,12:26:37,In-store,EP916KW3,T17XG706,Station Face,JQKIHSS237AV,10,351.26,3512.6
IG40V8WQ,O3SZFWZK0U,WZ8LHKV3,2021-01-28 03:59:50,03:30:43,In-store,1I67G10I,O3EJX07Z,Them Friend,4GUG5S7TEBT2,7,280.04,1960.28
GDTZMJEE,Y9VSTIMBWL,J6HX0GQ8,2021-09-03 03:59:50,08:28:25,Online,BAXW37AE,I9PMBVPV,Current Economic,M7ADE92XR1NV,2,79.54,159.08
6K9MKSP8,GCLX2FHTRF,K0W6MQK5,2020-12-14 03:59:50,13:49:25,In-store,5IHZ8UKB,5O0387UJ,He Fire,97B2DHJ9B7RI,6,51.98,311.88
WQM0IVQG,SE2S8EYGSW,QW14KOKS,2021-04-08 03:59:50,23:21:28,Mobile,LYDGPK2K,0TKMN04W,Loss Democrat,OKU4N5NSMU9G,6,278.35,1670.1
OKZG88YV,0GD0J5GXMZ,PUT5XZIK,2022-02-20 03:59:50,23:41:26,Online,X4A3345X,DEW6FNZZ,Great Dinner,S6HUKFZYLQDD,1,193.86,193.86
A58Z9MJO,KBP5WFQGKY,FCIGN761,2023-06-04 03:59:50,15:34:36,Mobile,508Y9LYN,CHCWUKWT,Here Continue,DNYDNSN1EN4L,3,279.8,839.4
KISU6T13,XMLF7EPNMW,X73UYAXR,2022-09-23 03:59:50,17:05:08,In-store,5EEEJBD8,8JQ7U5AJ,Everyone Either,HFCMQKLAZD3D,10,85.49,854.9
5IIWUSK4,11AIXV8427,QL02S3D0,2021-09-22 03:59:50,15:39:08,Online,CB9NCO8R,HB8H62C8,Pick History,GZ9FNSLMCZ0D,5,297.38,1486.9
1TDYM0P3,CFHSENV4AP,3GKYANYN,2022-06-01 03:59:50,14:45:23,In-store,8MHQYVV2,HFG2C84W,Star Data,19OZR8X46R7V,10,370.16,3701.6
HF3FPV6E,MD44U4FXGD,MVULHJXO,2021-06-02 03:59:50,18:46:48,In-store,DLXX60XI,LTJCIH9B,Return Test,AGJC80YPI4H0,10,364.9,3649
70QJI2IU,SO1YBH3LEZ,44Y3K50X,2020-08-10 03:59:50,19:32:19,Online,AYTGI19W,ZU5Z10Z1,Face According,FHGMCH81XJKS,9,266.97,2402.73
AD4BBJ7D,YR81K0Z8JI,06MIXQWP,2021-03-20 03:59:50,11:54:05,Mobile,3TY7ABXH,AGQ3HD83,Note Personal,XR0JXUZRDW1X,5,381.75,1908.75
LB0PEUWH,GRXIA79R4W,1JD63TDF,2023-10-09 03:59:50,05:08:23,In-store,I4T00BAD,SAB1YESA,Red Choose,YSH2MHSR92S0,3,258.86,776.58
FOQ2D3GG,T1CSITQ31Q,E98BO92B,2023-11-27 03:59:50,10:56:02,Online,S0QOW25F,50KJI70F,Several Line,RL4DRO1BNTO8,9,169.12,1522.08
GP62I30F,X47VDYSE0G,BB7P5NJJ,2020-12-26 03:59:50,21:19:55,In-store,HBYIAHKP,L8FS3D5C,Effort Common,5SX74Q5MV3VK,6,408.33,2449.98
NU2K1KIA,WHCT8S31RK,ZBMMMDUR,2022-03-05 03:59:50,02:10:26,In-store,VX4XP33G,S7NSARIJ,Soon Affect,LB2DSFF55RWG,2,321.11,642.22
2F6W5O85,7S5MWGDRLW,I8AJ9SFJ,2020-11-25 03:59:50,23:10:06,In-store,L81T8YW3,PLZR4ROL,Cause Win,DXA95JJJ023M,2,202.54,405.08
81R4L5J4,5JO3CO2KTS,YXMC9ZAF,2021-09-12 03:59:50,22:07:15,Online,FQICL8S4,P3NE3CLO,Material Few,F1F0IPL7K847,3,266.59,799.77
0LOW9RTQ,I88DC8RLDY,LJRZDXS4,2021-01-17 03:59:50,08:17:37,Online,V315853N,S0RB1UG5,Above Within,31RXOIMQ3G3D,4,57.12,228.48
KU1FAF6P,I385QNJV5B,PP4CLK0P,2021-07-21 03:59:50,04:16:37,In-store,V9RED5WA,BPQ8FBOO,Staff Control,6E8B40ORX0GK,4,213.15,852.6
JUGYRBPO,1GIFLCMJN6,2RCMWN7Y,2023-09-26 03:59:50,13:25:14,Online,YCEU94JJ,LGCD0BTH,Smile Face,D4M6P8KF8DZL,1,400.31,400.31
UVESYZAQ,4HRO9DFG53,U5EUQTHN,2020-06-28 03:59:50,07:56:45,In-store,TCF5Y9EQ,Q56JNGVX,North Stuff,YVW75YQ597K4,8,287.36,2298.88
PTIPFIRA,AK2D01NAGH,4IOVKNX1,2021-07-07 03:59:50,21:42:29,Online,5U1PN8KR,2TYAFQRE,Do Choose,J552LV9M5HNW,1,428.06,428.06
TFQT3LTE,TI5H9OIBZX,53GR0OF2,2024-08-02 03:59:50,18:59:14,In-store,79T6M0LL,0TKMN04W,Loss Democrat,OKU4N5NSMU9G,2,278.35,556.7
O4GYI6SF,GMC2SWKNSD,SIV5HRY6,2022-06-01 03:59:50,12:26:00,In-store,HCGIXNK3,ULTAHD8K,Student Must,X1VAB39XSJKO,3,467.87,1403.61
8X69MAST,CY7YDAUGB7,SWWIVPKE,2023-09-16 03:59:50,04:55:24,Mobile,7PKET4IM,6MEL363N,Kitchen Majority,89XVDADHJYVZ,1,110.18,110.18
NNYIVMHB,EKR55KGVKZ,09M7WVBJ,2023-11-05 03:59:50,02:41:13,Mobile,2BU1053A,F1GENGIW,Near Or,ODO07IAZV6G2,3,56.81,170.43
JYL2E3N5,XGGFVXX567,XTAMP6O7,2024-09-15 03:59:50,13:25:08,Online,KSVHTSR1,KHSIRTJJ,Federal Feeling,83HF1Z25S832,5,244.85,1224.25
I9WKPWZO,ISD8KVTEBZ,EQZ1CVLB,2020-06-19 03:59:50,08:00:34,In-store,ILC4FHRC,YEQ6Y959,As I,T0VTUDO3JWWF,9,484.02,4356.18
1LGXW8AV,R75218SER3,F8BGAVVL,2022-04-12 03:59:50,01:52:49,Online,3YK00BPI,5N51NHHE,Direction Event,3B3RUGEUCKIB,3,185.21,555.63
AHOEE7FY,EBTNGACVI8,YAGPSM6V,2024-10-01 03:59:50,22:09:19,Mobile,PT9SH537,FFYIAXFT,Organization Them,IE9680192581,10,487.15,4871.5
7YMFWVTB,4X8GLC4KKR,81BME2JV,2023-06-20 03:59:50,08:37:06,Online,KMAWSJXM,4UYB7SMN,Hospital Number,7GWJHH838IB3,6,435.97,2615.82
Z7UBZW3O,G52GZRYWVE,AT6EDW9O,2020-07-01 03:59:50,03:28:37,In-store,RFJOQZ5Z,9ZP7OAH5,Example Fund,J2K28Z2PN46A,6,209.75,1258.5
UQ0ULDZI,825FHUL6WZ,RB8GFTL8,2023-12-16 03:59:50,11:24:21,Mobile,P0K6Y3WH,X5YH3KRB,Cut Discussion,W6I28C69A372,1,12.76,12.76
4TLLXCVU,7AFQ34M9HZ,SOWM1JTQ,2020-08-25 03:59:50,16:19:45,Mobile,F5EVAC4H,S53ADXC9,Through Enjoy,Z3GG985CNMXI,10,384.01,3840.1
NLQCRT7M,9LV5Q068FK,A74K32E8,2023-11-03 03:59:50,18:24:24,Online,7I7ERLKH,NW2JL3YE,Say Air,3JDU3DPUUU78,1,270.29,270.29
4G03NUYQ,OMQHDR0GLN,66ITNKR5,2023-01-15 03:59:50,18:39:03,Mobile,OSCUZ9IF,G1IOQ2PQ,Never Church,DK4ORO03TIW2,10,368.26,3682.6
X15LDZQ5,F4MNXXOIB7,SBZYKTCB,2020-07-04 03:59:50,15:15:48,Online,R7TCIL8I,WY5HWZ01,Support Speak,ME4KUR597EZH,4,452.28,1809.12
15J25N7W,6P4BN1AB68,LV10J035,2020-03-21 03:59:50,17:41:00,In-store,MLB140HG,NNOB4MSC,Letter Process,SPJ4J9GGIY8V,5,226.21,1131.05
U3OSBG7Q,IOML4BIVY9,V3P0Q73F,2021-06-01 03:59:50,03:23:46,Online,VHI94JS8,YNDMHEPF,Call Behind,QZY1VPEMZCKL,10,236.81,2368.1
C63BWVTT,T8EE0R05KR,S6SW2MV5,2024-04-04 03:59:50,03:11:01,In-store,WZ8USWYU,8WQMHVQG,Enter Accept,10NF77D84ZA2,5,312.97,1564.85
KSK5P2S3,FBDG2RZG3H,72ZNYAEO,2020-08-23 03:59:50,01:42:43,Mobile,WIOXV880,2TYAFQRE,Do Choose,J552LV9M5HNW,2,428.06,856.12
NU5UP2EF,E654EDJ4AT,PSTIQ365,2023-08-21 03:59:50,11:14:10,Online,5OMDJNF0,GA9HOXRG,Energy Protect,4MWRD1GVLJ33,9,208.47,1876.23
8FXYRSEV,EK4WKW1LPU,TJUHSMMY,2021-10-08 03:59:50,17:38:59,Mobile,4UZYBT46,9HKBWKWE,Half Body,VBKTV68MLO5A,1,246.94,246.94
6B97Q3FQ,COLBPH5S1Z,QNSYSP6J,2024-03-16 03:59:50,13:49:11,Mobile,EM84YJ4W,8B5S3BR0,Admit Energy,CW2FON1YJFBW,2,333.14,666.28
Q7SYJVB3,SWZPCUBURY,8Q7OI1MM,2023-03-01 03:59:50,18:12:17,Mobile,7I7ERLKH,TNORHE0C,Hope Technology,AGEWN54FS7SJ,1,299.38,299.38
BOTX8DL0,7V5XVAQSG0,F6PBLZ5W,2023-02-17 03:59:50,13:09:14,In-store,7PKET4IM,TJK4S7P0,Imagine Good,3RM7RV829WCL,3,401.14,1203.42
69NBD18K,AEA2S21J7V,LE6NWHGT,2023-01-20 03:59:50,04:07:12,In-store,U48OG0SP,6ZR8ZATG,Sort Morning,IO10FAS165AW,9,53.8,484.2
DVD5PK4G,7YHE2XQ4NM,UYQL5Q4L,2020-05-20 03:59:50,05:00:51,In-store,0EMXWGVC,X2PE9TLY,Magazine Old,026DITW8HNTI,7,162.32,1136.24
G61ADC23,J0GF5N93EP,WHDTEYNV,2022-10-27 03:59:50,17:05:00,In-store,JJ6RVHHQ,QIZ5NLF5,Rich Yeah,0W090PSBD9EE,10,429.06,4290.6
L4CI3O2L,OUIX1YJTZR,XXU7A1HA,2022-01-16 03:59:50,08:20:06,In-store,BDVZX0KX,BPQ8FBOO,Staff Control,6E8B40ORX0GK,6,213.15,1278.9
SI1EC12Y,7S0RQHE8ED,JYPGX9IB,2024-09-09 03:59:50,00:09:09,Mobile,7ZHE662H,3RKYAFW0,More Raise,36FCFV9SZW1G,10,349.52,3495.2
HKHRX7W4,QP3TQT9C8T,KK8MKD9R,2023-11-21 03:59:50,03:34:46,Online,LHDC965G,U84CYP2A,Start Pressure,VRNHA4A47JAP,5,90.73,453.65
YQC7GC2G,5PZT7RV8LA,Z8WU736K,2023-03-22 03:59:50,21:02:48,Mobile,X1A9O6Z6,3OZJRD6N,Force Stuff,H8IDJ05PB0ZL,7,18.67,130.69
IUM4NH27,YGWSRYU6L1,JD7WQ99O,2020-01-24 03:59:50,13:30:29,Online,H64OVNWR,D8EI9SFE,Pull National,5VU5IT3K9Z8B,10,42.3,423
GJ3B178P,44FOCYABAU,ZEVBNVH5,2023-10-25 03:59:50,08:18:44,Mobile,8SJVPUHN,4E2RSPUP,Can Above,7S8K61BFNJV4,3,386.5,1159.5
DEQKB3BA,5MP42279NF,3V0HUQ2J,2024-01-28 03:59:50,12:48:11,Mobile,9IQ821E5,3F9N2K2W,A Seven,31SON1FFUG4L,3,198.79,596.37
NWKS8VUA,1ET9RPICUZ,QV550W2H,2020-12-03 03:59:50,09:12:00,Mobile,SZP03RJS,4UYB7SMN,Hospital Number,7GWJHH838IB3,10,435.97,4359.7
CEPXB66N,9KYPJY1CBZ,KM7RJW76,2023-08-26 03:59:50,19:38:28,Mobile,XI00I1L5,V1IC7OF2,Parent Movie,HVHUXDPEJV4B,6,262.93,1577.58
CO2AIGDK,Y6VMCFRRNT,FHDQWZRQ,2020-10-24 03:59:50,05:28:01,Online,WYVTKPHY,UZ7P1JG1,Majority Expect,VE5GUDK6G7NE,9,211.84,1906.56
NASSF7BM,ON9P3HUYF1,CBK3QRAQ,2024-07-21 03:59:50,17:36:55,In-store,Q28OEQL9,8B5S3BR0,Admit Energy,CW2FON1YJFBW,4,333.14,1332.56
GWHAQ166,0RY7QGQKX2,Q1GUF1AS,2022-12-03 03:59:50,01:14:32,Mobile,BDVZX0KX,6ZR8ZATG,Sort Morning,IO10FAS165AW,4,53.8,215.2
2JFNMGDZ,XCJSR028SX,WXDYV2QF,2022-10-05 03:59:50,18:30:27,In-store,KLS187G8,KJQWRHGD,Then Similar,WMIVVAGMTRPQ,6,289.73,1738.38
G188PHJQ,2WDI581D5J,HI1CMLLU,2020-02-03 03:59:50,07:43:38,Online,KKB270EM,X6LEDVP7,Mr Assume,CX5ASO924KWX,3,458.92,1376.76
RE4DCWPY,62FMOJK0EF,VN6F8M7Y,2020-03-17 03:59:50,12:55:35,In-store,RH4346SA,VQ70FHVG,Subject Pay,HIWF945ZG05A,1,422.95,422.95
6RC57BXK,J252MGCXX0,35GS29PS,2022-10-27 03:59:50,17:25:20,Mobile,MJ1WKP7V,5I5R95CR,Significant Power,RHQIRP19QDVV,8,292.08,2336.64
GKYILCHO,J2LX5ZVG8V,CIHQTG7S,2024-03-23 03:59:50,23:28:13,Online,B05KPCQF,OBAA3KZF,Paper Not,O8XYHZFSNYDU,9,320.29,2882.61
PCBD99VV,355W58IR8O,69EXV8PE,2022-12-25 03:59:50,08:11:33,In-store,E96QCW0H,PDDUH6K2,Season Doctor,RZ2OIT06A1M4,5,314.1,1570.5
GMYA53HF,FQI7EVT7NA,HD5C7EC1,2021-07-27 03:59:50,09:38:08,Online,4GPB0730,WNIK6QRL,Eye Action,L621PGNYUHKU,7,157.24,1100.68
ZLP6FUAY,2FP2BBPDSD,PN0PCLZ1,2022-11-18 03:59:50,22:20:55,Online,AIQVSOD6,HTLW8QHY,Trouble The,HGKTVBV50E4K,8,316.84,2534.72
8NIB38H9,52EVP7WERO,O5OB5WL6,2021-01-23 03:59:50,09:18:48,Online,3AF2QUFB,LGCD0BTH,Smile Face,D4M6P8KF8DZL,2,400.31,800.62
M1TVCZ4G,VBYBOG7H22,U04DTM0Z,2023-08-16 03:59:50,21:19:32,In-store,TRH20BPV,M91GPV5N,Cause Kind,8QXF1I5M61FF,9,128.22,1153.98
UTMOMU6D,CPO89TW9YO,EE82B57K,2020-06-25 03:59:50,20:08:19,Online,C2TJDIQY,1K1IF9CC,Beat Deep,4VQJUJU4V9B4,6,296.23,1777.38
PP1ZE947,GYUDLAFJ57,VZGA1XON,2023-06-17 03:59:50,18:37:53,Mobile,V33MRYL4,GUFEQNLY,Deal Him,96V7LMD88KG8,1,325.28,325.28
ETTPH8XT,EM94SMEHL6,3AJFIYWH,2020-10-26 03:59:50,11:50:45,Online,PTMRDXC3,F6P16H3D,Ahead However,TIEFSW46ROSS,4,467.26,1869.04
NNS6LDQR,N2KF6AXBMA,EVMKALRZ,2024-06-19 03:59:50,07:21:39,In-store,P0K6Y3WH,QUTSFFVD,According Above,LSFN2T5T4U4Y,10,435.21,4352.1
029LLEIZ,X4Y2HG5O5R,ND5KRT54,2022-10-09 03:59:50,23:15:31,Mobile,A51PBVEW,CHLRXPGT,Series Guess,4D3P6O2EA1N4,7,135.44,948.08
TQWWW5OZ,J8Z61G77IV,1KCEYNNS,2023-08-01 03:59:50,06:17:02,In-store,5IHZ8UKB,8JRUPWER,Million Industry,X0FHBX7BURWK,6,12.4,74.4
PQ8R0HY2,07JDRUC4ZU,ASJ6CAD6,2024-09-18 03:59:50,15:41:26,Mobile,0Q4KBJ4G,HKUQ921V,His Three,BB9J3ROKKNVP,7,281.12,1967.84
33KA511E,H4JJFQ9RR1,C0HFENKG,2023-07-11 03:59:50,10:28:35,In-store,S026Z102,LCP3YLF1,Here Work,115KIX59X319,8,306.48,2451.84
17WR73XG,GOSYUJGLEF,KRLF6AWP,2022-09-20 03:59:50,17:55:20,Mobile,BPWGPV3U,KKJ8WYZ3,Front Everybody,BLU2JV4AONQL,2,74.71,149.42
UK14YEE8,Z5A4YP4VHC,0BQMVUHB,2020-09-05 03:59:50,19:46:07,Online,O7A53UXR,YZDSVAV0,Happy Music,1QEN4O0AU5IY,9,415.73,3741.57
R8F899L1,B0JSNUM979,3K9N58E9,2023-11-06 03:59:50,09:28:48,In-store,14Y8CGED,5O6A38XF,Safe Check,78AK7NHEYT7D,2,201.41,402.82
ZTX19KRL,E97A3Y137P,J3SJNFP9,2024-04-04 03:59:50,13:47:24,In-store,TYD5POJH,Z608CCPR,Toward Like,7940MM5DBGLW,6,11.14,66.84
APS9362V,E54EROTPVY,4UF7TYGW,2020-10-05 03:59:50,22:54:14,Mobile,55SDG51V,ORRQJHLQ,Begin Stage,OM82SMT1VV7H,9,246.31,2216.79
VYLOTL6J,HVQ14H6OJM,UE5CYP6C,2024-08-16 03:59:50,18:05:39,Mobile,EQBYX07R,CCF8DCOB,Health Its,0C86KHCTNRKH,1,485.12,485.12
QSBKW35F,BLSL6K7UDD,YQD8NN9H,2019-12-19 03:59:50,15:57:41,Online,FQICL8S4,6J4UAK9B,Tough Office,JEOIHWFE07H2,3,469.72,1409.16
3M81BYOO,5ZYLIKUY91,FDIDAG9O,2019-11-16 03:59:50,00:12:50,Mobile,FWFG2SYM,FJGO8VHW,Science International,62L5OJXTNGFV,1,72.21,72.21
VEZ5S4I8,1C4MFW8OD5,L4L7AP20,2024-03-13 03:59:50,11:42:27,Online,AOPJLGSC,C7XDEV6D,Final Quite,WAZY87XHC569,10,432.14,4321.4
ULLBC5SE,BJQ6X8LHH5,6XG4Q2FP,2022-06-25 03:59:50,04:12:08,Mobile,T0M9615T,KNMXJRFH,Stage Plan,FVE2WF7RZY2Y,2,490.12,980.24
LBGPTEC6,WYQXKAX5ST,9TAPH8QV,2023-10-29 03:59:50,11:45:55,Mobile,BPWGPV3U,806GXZ8R,Development Water,1FYBY4KGDEIH,3,335.71,1007.13
14IQ8SMR,50BEEH9OIN,ZMZMZORV,2023-02-03 03:59:50,20:10:22,Online,Z9US3SD6,IEL2OUJX,Available Return,ITRRVQ17PHGX,9,302.96,2726.64
RZNNEW8X,4Q46ILBUVW,QO88YXC8,2019-12-21 03:59:50,00:51:42,Online,GP7HTPXT,1A402SLS,Moment Never,09IWLYHEYZ0T,7,459.67,3217.69
2E5XOB0Y,DPFVK6RKFW,9H0NB780,2023-04-25 03:59:50,02:13:36,Mobile,RQ9T2VY1,BVZ6VBSI,If Member,AYKHI8XW5PQD,6,340.62,2043.72
4SSD56VT,CJ1FYH5LQS,QK6PGDNK,2023-05-22 03:59:50,12:14:55,Online,EP4UYAQZ,3M1JPC9P,Record Nice,DO0C3DWD01S1,8,151.96,1215.68
61Z4S2PE,A8BW7P73DH,MFEDO03P,2020-04-19 03:59:50,08:59:00,In-store,W29BXOVV,DY9SBYHQ,However Specific,9YJYU9A5QD4O,8,447.25,3578
I48D5TLO,2WLCMY86XE,UUC9EHT2,2023-09-17 03:59:50,13:57:48,Online,8LJQZNMU,T6WZ6GXP,Early Keep,1VDBLBWT5EZS,7,187.03,1309.21
M2CERX2R,1FEN2O66VG,LUUCK2L2,2020-05-21 03:59:50,13:47:24,In-store,FWV0X0O2,888NV3WD,Goal Fire,X8W78CTD6ISA,7,82.52,577.64
WMRF9A37,M5WXEP76I4,352MK7YI,2023-01-20 03:59:50,19:02:13,Online,TNBZE3F2,SFALI5R1,Third Whom,PUNSZUL61D4P,8,99.91,799.28
O4B6PJ6O,4ELW2CICS0,ETHEHNLK,2020-03-18 03:59:50,11:24:36,Mobile,B8ECIC0N,MZKDRUWH,Perform Type,S92X6GRU7BRB,10,162.2,1622
MGCI6YNW,EHN9WDA6IN,5BRZPFRW,2022-05-03 03:59:50,22:29:34,Mobile,UUYKUCFU,10REGNFL,In Media,4QXMFQWWL2GO,2,211.56,423.12
Z5WUTZ1E,EX314JZLWB,VK6T8K5P,2023-05-31 03:59:50,21:34:59,Mobile,X2ZH09F3,HIJL2C69,West Feeling,C56THPQIR7A9,3,469.04,1407.12
SXP425AF,19BI6CHFAK,8UJMK60I,2020-05-30 03:59:50,12:35:24,Mobile,V40T7N56,FV2A82U0,Action Attention,QU8YAEN5NL16,8,435.42,3483.36
6J10WUGX,B42JW0VTEY,0Q0RLDXE,2021-11-22 03:59:50,14:39:34,Mobile,7PKET4IM,D2RHT0IY,Quality So,YARU2CO63NAJ,3,254.96,764.88
3MFFZ3Y9,S0NEGJ39OS,OIHNMC62,2021-01-17 03:59:50,02:26:17,In-store,E5IF2BQZ,2EA85DF6,Bit Sea,SYPJIEG5VUIP,6,247.23,1483.38
XUGN7W5J,6AHECZ7ZSD,K6ZVN14T,2024-04-25 03:59:50,02:54:01,Online,65OPFHXI,YB96VR8C,Tax New,6LNP63XZJAJS,3,122.41,367.23
U7ZYCR9V,8IJW0YWJ6A,JRZ8V54Y,2022-11-24 03:59:50,06:56:46,Online,WSC2CLNI,8620HF98,Sport Education,VOUXSBSN7GN0,2,84.16,168.32
T0ZAP2JG,1IVJKNJKJA,GOQV64GP,2024-03-02 03:59:50,04:13:26,Online,ACFKENFM,W3D6XEX4,Region Sure,EV3MC5JY4JQA,5,33.04,165.2
7DEQ246O,13PZRO8BAW,LNCEXWZZ,2021-05-07 03:59:50,10:21:25,Mobile,YOTQPWZ8,C6GYGL0D,Appear Nothing,H9Z5FH0COQVR,7,170.56,1193.92
Z0Z8VNXY,EWG2490ICG,W9G3KA2F,2024-03-12 03:59:50,14:52:20,In-store,M242UAN6,9L57EXXG,Can Pull,N3X2I7RQXI98,9,431.31,3881.79
XG16X4A7,HHHI2MTNV8,K7UZ5K8C,2022-08-20 03:59:50,17:24:33,Online,4YG55LQB,5LSLB2PZ,Change Price,AMG0SZ2RCXC3,4,321.45,1285.8
NVLEMDW6,GVUCILD7WZ,PIJVWAE0,2022-03-20 03:59:50,01:05:00,Mobile,5W48L5PR,LADYU641,Four Performance,KXKLHZL1V1AK,4,180.34,721.36
GFM8WA83,GQ5UQW5XAS,8WG3118L,2024-05-02 03:59:50,19:42:03,Mobile,CPE8DJGB,8620HF98,Sport Education,VOUXSBSN7GN0,6,84.16,504.96
A9WSLHEW,IE7ZP6U31S,5G3VSYOT,2021-10-15 03:59:50,17:37:14,Mobile,S2LUVYT9,FOSRU91N,You Wish,X0XJWG3TLWHG,10,92.79,927.9
54RSMHRS,QP7H4E96DD,1TLLHOAR,2022-02-06 03:59:50,01:51:31,In-store,0Z4KEASY,6T6CINUC,Month Health,8CV8E6FW1HM8,8,407.19,3257.52
W08O5J3I,VXHWZRW0VM,4UN712L5,2024-04-28 03:59:50,03:43:21,In-store,I9KMKET5,LM8S7GE9,Surface Other,U6AAAAD9WK66,6,252.32,1513.92
AH3L5ZNG,5KTCZNJ3OJ,QADKPRHN,2020-10-16 03:59:50,20:26:34,In-store,EM84YJ4W,W3D6XEX4,Region Sure,EV3MC5JY4JQA,2,33.04,66.08
SRH3GYKU,LHIGLY61D9,X1AKBRSQ,2022-05-08 03:59:50,23:18:42,Online,RNI6R70B,EIAVTZ2O,Less Material,WE79Q68JE712,8,236.77,1894.16
