Product ID,Product Name,SKU,Brand,Category,Subcategory,Product Description,Model Number,Release Date,Price,Discount Price,Cost Price,Wholesale Price
5S5O530U,World Major,CYO49AV0LHP1,Gucci,Fashion,Clothing,Cell late specific budget. To whole chance.,VGXBIH9E1P,2021-12-29,214.05,183.6762991,159.2235124,148.6062865
9K5I8VR1,If Look,XS273DTME9N0,Adidas,Fashion,Footwear,Food use including wind minute send. Work sort two different.,PYCYJ6EBJG,2020-11-10,375.72,350.0092869,336.8984529,320.6977561
56FBR2J5,Somebody Fish,5DBI9DAZYF25,Zara,Fashion,Clothing,It arm magazine. Eight thousand benefit past.,YR4JHM881Y,2020-11-14,72.67,60.36800284,23.86341614,10.74913584
O5SAER7A,Country Manager,83AW682DDMVP,Zara,Fashion,Footwear,Company attack leave key always clearly religious. Term describe message cut focus relate the.,6FBOEHROWL,2023-12-11,162.47,134.0286734,87.82137222,60.36944728
03MQ0OUH,College Must,TFANV7RCMGA3,Adidas,Fashion,Accessories,Beat its apply determine civil either do site. Leave group election on seven.,P80SOEQIGA,2024-06-10,372.94,365.0329144,321.3860088,293.6494702
SR8207GE,After Standard,G9UWYXKF9AMW,Prada,Fashion,Accessories,Pressure case structure throw oil yes early environmental. Really establish western.,A61QRFJRNH,2024-08-30,476.7,448.1654972,411.8964688,392.0283101
7DPUMYXK,Population Never,1X0DABFCLI29,Gucci,Fashion,Clothing,Science miss everybody something. Mrs necessary physical real write treatment.,KBXYPFRH1L,2020-12-13,410.04,390.928946,365.21958,338.456253
BUSJHCPH,Realize Page,C7WETX2E0POB,Gucci,Fashion,Footwear,Fall stock language. Different himself word specific could look.,G5QVDXBBYW,2024-07-12,179.21,143.6923457,119.6061251,95.41688815
KHSIRTJJ,Federal Feeling,83HF1Z25S832,Zara,Fashion,Footwear,Nearly heavy result. A player expect organization.,3XEWRED1TB,2024-02-25,244.85,238.6688158,151.6680638,132.004472
OFD6640E,Large More,ULL9M3Z0NUM0,Gucci,Fashion,Accessories,Phone natural person hope paper difference. Tough side create fight important charge.,2117VHV82I,2024-03-24,275.51,231.0791864,236.4602712,221.6082778
PR5P32DZ,Fine Provide,9RW3KJ093UO9,H&M,Fashion,Clothing,Full whose kid. Middle admit left response. Represent large class consumer man street material.,428ZS1UQ3X,2020-09-19,48.97,33.4730571,3.952135509,-8.970677128
H571DD6A,Politics Arm,ZEQ10TG5T5I0,Zara,Fashion,Clothing,Oil other box. Store week say air.,CXE2HJIFL1,2022-03-27,442.97,420.1630202,392.7855049,375.0277473
KNMXJRFH,Stage Plan,FVE2WF7RZY2Y,Zara,Fashion,Accessories,Fight society happen have brother child. Weight Mr line film.,AFZDSETQOX,2020-10-12,490.12,484.0936174,404.1599658,384.8146478
3ZYC6IYY,New Couple,LYODNHENTWWF,H&M,Fashion,Footwear,System choose realize. Article ago course within. Always speech answer well else shoulder.,KI354HHWM8,2024-04-21,453.87,437.0639017,354.1883715,326.5515804
MNLU6OEO,Lay Focus,IFVRRHDB0DU9,Zara,Fashion,Clothing,Size base TV employee. Expect certainly country eat. Skin simple the.,NA26F3X36G,2021-10-03,332.19,284.2015269,288.1622627,262.1107184
8DMIOBEO,Especially Could,RBV4BE05VJ9A,Adidas,Fashion,Footwear,Couple business magazine sport. Attention report southern meeting claim.,IGTW2SKIOM,2024-07-10,467.99,458.8625469,432.1721365,408.8433601
WYD3732T,Significant Would,BIXURIGZBDRH,Adidas,Fashion,Accessories,Little same painting. Style remain act pull house trouble star.,6YEG471WEF,2024-05-13,178.33,139.8824781,133.9931942,111.4689377
0Q8J3F54,Agreement Ever,DVHR76017HV2,Nike,Fashion,Clothing,I remember chance Mrs many decision write letter. Break begin center herself give career.,VOPTLPO01H,2021-12-03,416.19,393.0860613,375.6014631,359.8705824
8JRUPWER,Million Industry,X0FHBX7BURWK,H&M,Fashion,Accessories,Discussion car force international. Report establish manage.,R78CCD5OQM,2022-04-13,12.4,6.734373744,-30.58991486,-49.11722121
JS8ERY04,Read Prepare,P6O0HYXF3E6G,Adidas,Fashion,Accessories,Amount mean before impact purpose despite. Yes son produce who service lot building.,TZWTWRZC5Y,2023-06-16,141.38,99.92616667,98.85033821,77.71580139
YJEH1OYZ,Laugh Today,ROFGGBL1GUQ1,Zara,Fashion,Clothing,Current represent response say. Pay political relationship wide future role.,8JK01DSMUH,2023-04-15,160.28,138.7793453,90.35572283,62.16451187
DVJC5IWA,Once Make,6HDAJPZ0VYP2,Prada,Fashion,Accessories,Tree owner arm should.,DP54988776,2020-06-28,153.2,132.2277833,109.5596492,81.07348252
2EA85DF6,Bit Sea,SYPJIEG5VUIP,H&M,Fashion,Footwear,Campaign inside city final defense claim like. Evidence surface however end energy send despite.,7A0R8XVMGQ,2023-07-23,247.23,200.9485547,185.5692109,165.6258621
KOCNIIP2,Mother Why,KCH5S3Q62BFJ,Gucci,Fashion,Footwear,Eat we increase feel. Key half shake popular environmental. Fight gun though health.,Q3HNC8NIV8,2022-01-18,383.12,333.4601934,329.9126859,310.2004846
NF4RZM17,Over Eye,VP4J86ON92P2,Nike,Fashion,Footwear,Call ball surface development. Record gun various.,YKEY5YEIDG,2023-12-22,48.97,18.61922229,-35.3202657,-62.73129248
PDDUH6K2,Season Doctor,RZ2OIT06A1M4,Nike,Fashion,Accessories,Throw month alone save drop step send.,POJFUYMMX8,2020-11-20,314.1,283.8195142,271.9040003,256.4324078
Y9TEJ19Y,Open Share,E6GA89GBDMZM,H&M,Fashion,Clothing,Room administration cut open event record. Heart account carry keep road.,JRQTOBYA0J,2021-05-21,384.31,371.02442,300.1801595,286.1945741
QHH2MS49,Build Talk,LHSRZ0P0AT3P,Nike,Fashion,Accessories,Major official student power drop. Two think voice future religious. Alone suffer bag soon.,78PE2Y9ASS,2022-12-23,195.11,157.9645588,168.7248405,145.4177555
AMJ23JIG,Dog Wrong,TDBA8LHI655B,Gucci,Fashion,Accessories,Staff into arm computer assume military Republican. Share hot natural must.,LSIMWTV2KA,2021-10-10,346.86,320.0936637,299.3369675,279.9449699
50NF2XEL,Agree Institution,GF6UHYMK1AWN,H&M,Fashion,Clothing,Dinner push store. Quickly treat American hot deal.,SWPJJ660KP,2019-12-16,441.41,430.6041512,355.1877743,327.6398915
DV3ROJEF,Stay Relationship,2K5N8IWUEL3D,H&M,Fashion,Accessories,Station factor push region responsibility.,RTQRQUCXMJ,2023-10-18,40.43,11.69241238,-42.84539302,-52.99215372
PYBSYOES,Lawyer Network,UDRO11NZ6GP8,H&M,Fashion,Clothing,Which know doctor summer inside song serious election. Eat set we close seat parent drug.,E6XUBW89AN,2022-03-06,131.99,126.5336877,44.3851335,24.83001431
PF7G551P,Describe Thus,GCNE1T2WNF1C,Prada,Fashion,Footwear,Away candidate realize arrive technology. Dream list paper although medical house.,65SH1X3LXT,2019-10-16,134.81,122.5717918,59.07466064,31.29606746
UFSK380O,From Lead,2GFFM69LUUVF,Zara,Fashion,Accessories,Another sit daughter available join civil. Condition break religious professional chair.,YGSOTNCIXJ,2020-01-01,362.37,341.1678862,322.4493656,312.1772043
LEECMR05,Property Scientist,PBE40FDHCQYN,Prada,Fashion,Clothing,Side movie somebody house response standard. Agent significant study accept clear.,SSWQSS4DKB,2022-11-04,62.76,35.35928272,4.932580199,-9.489718409
T17XG706,Station Face,JQKIHSS237AV,H&M,Fashion,Clothing,Appear usually question concern. Large agree yeah travel.,DBHA4LHE4R,2022-10-11,351.26,328.6563011,283.9769238,262.3540854
71GJGNVX,Hard Account,E0JYLG2HELWS,Zara,Fashion,Footwear,Rather identify least space society age fight. Especially what can ever until itself.,TJEEZ3R8W5,2021-08-26,389.66,377.2634675,362.9962969,349.5804462
UHC2X5W4,Enjoy Add,44BUGHFMEXV5,Adidas,Fashion,Footwear,Good response message born low might. After suggest protect either raise central skill.,990Y1O953L,2023-08-19,27.17,17.77574129,-61.40728141,-81.22267315
10EN8198,Phone Church,EECE9RP85AAV,Prada,Fashion,Accessories,Reflect local science cause relate.,QV2X1R0PFE,2023-06-06,316.02,283.2479427,259.5435691,244.747932
5LSLB2PZ,Change Price,AMG0SZ2RCXC3,Gucci,Fashion,Footwear,Tonight kitchen wish part pay. Film agency thing responsibility study hold every.,SD62SQPW5F,2023-02-06,321.45,315.7871503,268.2446769,256.5210601
PMZKM1JZ,Center World,U67LCBWFYLL7,Gucci,Fashion,Footwear,Cover decision responsibility adult many home such. Travel not stuff five.,HQ2RVDIA62,2021-08-26,154.75,145.6231274,86.56299183,76.27746503
YC3BEYZV,Meet Class,MBY51U5CXZXM,Prada,Fashion,Footwear,Pm cover four hospital win more. Page ball up certainly life. Season current white compare study.,63I51YBPUT,2023-02-27,378.51,339.2109277,289.7557415,263.9521998
W4WOY2PM,Rate Wind,SICSROQ5ON13,Nike,Fashion,Footwear,Enough reflect take fly relate two. Sometimes society stage citizen oil stage. Play deal stand gas.,A23D4Q31IJ,2022-02-15,246.08,232.4561802,177.4414001,163.4754112
2AO3L1J1,Southern Kid,V0WPQBSCGS2B,Adidas,Fashion,Footwear,Rather catch statement either result college. Represent institution likely book four.,VEU6TYJ4FE,2023-05-25,205.47,196.6754675,158.7472802,142.4757495
L8LIGRO4,Every Operation,SMQGJXPBO6VG,Nike,Fashion,Footwear,Room model still responsibility enjoy by fall. His effect discover require.,2FE4C0P7XP,2024-10-04,56.66,11.43176994,33.09159754,19.31120896
EVG0GLIF,Bank Newspaper,NZCMIVWGX8QW,Prada,Fashion,Clothing,Around century analysis sell stuff term it. Election trial oil push.,OLRRYG38O3,2023-09-16,65.67,57.50120808,-31.76492316,-48.1989498
9XSCA1OZ,Contain Hear,ZUHL4R76P9D5,Zara,Fashion,Footwear,"So party event.
Anyone there we standard. Decade else at class here investment his.",YPYNQSFLH3,2021-01-27,300.61,257.2066012,249.2097104,232.7462746
DEW6FNZZ,Great Dinner,S6HUKFZYLQDD,Prada,Fashion,Footwear,"Into light always can. Concern attack heart action.
Would election laugh black draw health mother.",JY1OBM1LCM,2024-04-15,193.86,180.3866898,141.1435329,119.3163453
NLPNWZ9Y,No Worker,ZFU24QLLMDCN,Adidas,Fashion,Accessories,Hold fight read order media state. Beyond summer total more also under phone.,68LXMC5SWQ,2020-07-14,395.47,364.4876804,362.2287169,336.026799
ZRV2ZX4F,Head Have,6NYOXAYURFL7,Adidas,Fashion,Clothing,"Generation increase gun network moment.
Upon instead meet nice. Week agree threat section.",LE70Y9ERZ3,2020-04-22,480.82,441.3731044,417.4455483,389.6256567
V8IBYXFW,Down Box,9L25CDQLG04B,Gucci,Fashion,Clothing,Old he sea second begin little many. Rule cut poor cost already eat almost oil.,24OZNUPE2K,2024-06-27,189.19,152.8360451,158.8003791,146.5043855
YZDSVAV0,Happy Music,1QEN4O0AU5IY,Adidas,Fashion,Footwear,Seven we all late top often. Beyond product feeling do summer exist central.,0G99H30PHP,2020-05-12,415.73,405.2697505,336.7350665,313.6255312
ITTUFSGQ,Hundred Blood,11WGPKESRYR2,Prada,Fashion,Footwear,Page administration majority color health. Big these final local tend. Sure about later center.,YSOKUF8CG6,2020-01-12,292.15,247.6272426,234.3883665,212.8393712
V5U1EUGC,Cell Someone,ODT9IQGBPN3C,Nike,Fashion,Clothing,Point opportunity realize mother draw. Than commercial establish.,IJZSONVI12,2023-08-20,417.57,382.731993,352.2086143,327.8277188
65J7VC3P,Late Hundred,8I305TYNQ7IK,Prada,Fashion,Clothing,Language point national top actually. Scene deep explain hold catch young.,2PCYC9D0Z6,2020-11-12,62.3,26.04979259,-13.74618447,-42.9159117
QIE0P0XD,Use Effect,VWI24Z0EO2LV,Adidas,Fashion,Accessories,Describe war nice whom thus short. Allow every national kid summer hard.,RJFJUJYS1N,2023-12-23,355.28,307.2544939,264.4351671,245.1456153
WNZPK87T,Place Single,ZJQF918KB7SS,H&M,Fashion,Accessories,Skill also movement own analysis. Rock newspaper section next. Mouth three billion report.,LZVMIAJYTU,2023-10-29,329.94,285.4944888,239.8168478,227.6338281
JQECQ9XR,Yes Agency,AYR8VMGJ9HZN,Nike,Fashion,Clothing,Region time ground read partner make value. Management professional civil might prove.,MXCMTJDUVK,2021-04-22,488.33,453.4901687,413.3197446,394.3922716
7CZTFTLA,Government Travel,T4VVMKI1FHD9,Nike,Fashion,Accessories,Write popular record main standard design series almost. Full stock option alone society.,6MEZRB7JBS,2020-08-07,470.41,457.4569425,401.6911202,388.7184539
4E2RSPUP,Can Above,7S8K61BFNJV4,H&M,Fashion,Clothing,Chance move official wife from fact. Him hear listen big cup scene get.,MBT4MV9UW3,2023-01-22,386.5,338.4124919,346.9418493,329.2102493
A2N7AJM8,We Half,1Q69WODKK79N,Nike,Fashion,Accessories,"Ago agreement only lead authority. According fire instead among.
Station science forget glass.",RFRYTFHDSN,2023-10-07,280.88,272.4892167,224.4082255,203.36295
6M8QDUZW,Floor Then,IHROVBDF9QZ2,H&M,Fashion,Clothing,Office lead only return look. Reveal them start better. Art care audience ready reduce type.,MV2YCYX7WX,2021-10-14,140.39,112.7087701,66.75958192,42.95231064
NLGFMCLL,Student Stay,FIQSA3VSS3AJ,Adidas,Fashion,Footwear,Benefit board possible image use. Current kind follow speech alone wide.,MPC342R2IO,2024-04-14,118.26,91.77372062,85.01486583,55.4870038
XVJPS7Z3,Do Lose,YZ5R6C6NRTJT,Gucci,Fashion,Accessories,While available mention current then. Daughter effort house.,XOD6U8CC9C,2020-05-02,122.41,103.8877078,85.61706537,70.312207
X6LEDVP7,Mr Assume,CX5ASO924KWX,Gucci,Fashion,Clothing,War number bit card seven. Half article benefit senior. Authority him school.,G36UR3IO2U,2022-04-20,458.92,447.4867831,386.1828851,368.9875153
VVVHXWCT,Phone These,V7D8288SJ990,Gucci,Fashion,Accessories,Before dark local reach crime key. North receive pattern all newspaper truth.,P8Y7IEAMRE,2024-03-11,127.66,105.4785023,102.2325864,88.96781285
2G7KA0IT,Price Quickly,NQX2G2B2O2HA,H&M,Fashion,Clothing,Ever gun fear kind change child so.,0BA4HL63U4,2019-12-20,497.59,451.6630356,440.3741739,416.4414331
6J4UAK9B,Tough Office,JEOIHWFE07H2,Prada,Fashion,Accessories,Form group message successful popular. Perhaps food floor machine war staff.,7UA55EAHUC,2023-03-04,469.72,432.8451226,386.4477243,366.1539519
ORRQJHLQ,Begin Stage,OM82SMT1VV7H,H&M,Fashion,Footwear,Development result number environment. Early up brother ago those.,IJXQI6T9HM,2021-07-25,246.31,209.8477546,147.7036103,133.8053316
IYK599CT,Experience Within,QIK843GMXB79,H&M,Fashion,Clothing,Save low like. General ten thus bad color exist.,H9RKCUOFR9,2023-10-28,235.16,221.6997871,147.7158212,132.9931135
G4GFQFU5,Response Administration,230X0T8AXIQT,Prada,Fashion,Clothing,Character bit baby church ready. Young soldier rule four hospital morning.,Y6UXR5052Y,2020-07-29,286.99,250.1280223,228.0274437,213.8058247
6LK9AZV0,Firm Off,WUER318ZJ3KU,Zara,Fashion,Footwear,Unit back leader. Score per economic one suggest sense machine. Make see what our western beyond.,MZR6ALICD9,2020-10-12,144.24,135.6698138,83.92334984,60.4487762
P4U5WW1M,Write Along,1KJ3MSWFTQ2G,Zara,Fashion,Clothing,Career data can power. Hard article open concern yeah woman. Mission kitchen it begin scientist.,4OIMR4JY5O,2022-10-27,146.88,97.87778944,111.9365806,89.69475365
10UXVHJ9,College Leg,5TBVZZ1095DP,Zara,Fashion,Accessories,Strong special at during sea. Simple story training two. Son thus option theory each oil doctor.,5JO2SSOBKD,2021-04-06,180.25,152.6223593,153.5688681,131.1073051
L75JY0RM,White Meeting,GGOSNVK13C31,Prada,Fashion,Clothing,Tend no effect however discuss give partner. Allow enter cold moment environment.,XA9HH14KLC,2020-06-02,333.62,297.1136872,271.927684,259.130175
7J4LMIH9,Decision Off,HYQFG69AL0UX,H&M,Fashion,Accessories,Feel partner public. Cup religious public day training better major. Safe per accept may reflect.,2G4578XKI7,2021-08-19,104.34,77.52748991,62.13086005,44.33285849
X6FC97GG,Effect Dark,FXRBBBAA71J1,Zara,Fashion,Footwear,Feel say it office company result. Pm west firm bit along instead water national.,BKWC3L9IRF,2023-01-13,231.13,206.0241922,144.4373787,118.4816952
4NM862ZT,Much Program,3U3HLNFJYEW3,Zara,Fashion,Accessories,Family remember shake cell. Approach produce chance before. Really president none.,GAWP2RJDF7,2021-06-25,323.85,311.8187899,274.6396331,250.940974
H7R1UMZG,Lose Family,0HFV1N4J56NX,Adidas,Fashion,Accessories,Perform the near list summer any party. Speak Democrat someone natural system father him past.,MEBW4HBX6R,2023-02-12,275.25,236.8248401,208.6841631,190.7958996
9G1FZW5M,Impact Exactly,YPQPY2H340UU,H&M,Fashion,Footwear,Same film claim thus where likely. Town over participant sport some close hard.,14Q8DHW7VR,2023-03-07,193.63,151.6443688,141.0609015,130.5382048
CHCWUKWT,Here Continue,DNYDNSN1EN4L,H&M,Fashion,Footwear,Should indicate issue mission his. As great middle true. Race off whether throw business.,8PSXH7NN1C,2021-02-21,279.8,241.0418965,227.5154648,213.3623377
T0O3LSX9,Population Life,5D7B3Y1UZITD,Gucci,Fashion,Accessories,Great subject success test kid.,0V3B25VHVD,2024-02-24,295.59,256.1028845,272.8241103,244.9226149
KRYI9LPF,Quality Anyone,URL2II6W3WKQ,Zara,Fashion,Accessories,Suffer author design oil should million war. Face tend wear perform easy. Throw paper adult treat.,0EJO9EWPGE,2021-12-14,119.41,81.29323514,34.58718663,8.887355344
3GOYG5TR,Without Second,RXKHKN7WXRZ1,Zara,Fashion,Accessories,Music yard contain class training. I long dark past.,QDBJEY0R6L,2024-02-28,346.65,325.0747927,324.0596684,304.0287724
RU3LHV48,Within Help,0VM9QDRHKJEU,Adidas,Fashion,Accessories,Magazine involve public. Man these property door official west run.,EO8G66H77E,2022-08-24,159.71,152.9281555,112.3087439,89.62300002
NSDEKYSB,Vote Middle,85V102R0OEAR,H&M,Fashion,Accessories,Month notice seat industry face game so. Shake effect improve. Benefit raise seven action matter.,YHPS4ZGWET,2024-02-18,460.71,445.0023235,369.424145,358.628075
XEZ90ZHO,Close Audience,8Y60T2B0WZWW,Prada,Fashion,Footwear,If play type strong. Result tree beyond agreement stock by leader bank.,NG4KWKW9LC,2021-02-27,210.64,202.3417992,185.2630364,164.6627995
SATZGA6V,Marriage Huge,HOJIZYS99B7I,H&M,Fashion,Accessories,Leader teach become take do place. Could conference southern list. Find level across number.,A63R5IGBWX,2023-10-31,374.16,328.4526558,292.4461694,280.4514448
43LCH1G4,Either Upon,ULA1GLLXMDFJ,Zara,Fashion,Footwear,"Son develop eye base likely system.
Doctor center young computer. Across way claim girl general.",SFINOYHZ4Z,2023-03-31,23.45,-17.63793256,-31.49692752,-59.16575889
VT63SYTN,Yourself Leg,M1XRRF6SAFS9,H&M,Fashion,Footwear,Night and across TV edge. Population toward think foreign but live she.,FPZKUFMK0P,2022-08-30,491.8,464.5106229,403.5921645,385.5503988
5NBHHG3W,Wish Eye,LS4N4H4GOCVB,Prada,Fashion,Footwear,Need able be month myself. Language party nearly play point attack.,A21R129IH4,2022-09-13,196.91,172.9169912,116.9915348,96.82341342
EMEMZYL8,Tax Evening,9FIJ4M12IGVR,Prada,Fashion,Clothing,High hope look charge husband. Future reach it job.,L7KVQIY5GX,2021-10-16,193.63,182.9522074,97.52031478,74.17347206
S3X33QDW,Manager Poor,A6PPJEBAOZC9,Nike,Fashion,Clothing,Explain just too three good. Idea recognize his history ago else just.,N4K4U90KCQ,2022-05-31,427.09,377.7598078,363.9806897,345.5420129
5I5R95CR,Significant Power,RHQIRP19QDVV,H&M,Fashion,Accessories,Claim Democrat opportunity base partner nation nice. Thus which agent fact cost.,9WRKENV4J6,2021-06-04,292.08,282.2746264,227.757148,201.4239719
QZDU1WU1,Quality Two,68J76LS7LTC8,Prada,Fashion,Footwear,Again forget financial success staff myself painting. Important go until. Generation magazine girl.,EXPPGFRYLP,2021-09-17,261.83,219.0048092,195.4611877,180.5115553
